j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
159.0	0.0833	80	['A-2', 'A-3', 'F5', 'A-5']	['P1', 'M6', 'P1']	[True, True, True, True]	80.0	0.5	213.0	i	True	('A-', 'C', 'F')	A-	F	1.0	minor triad	(0, 5, 8)	f	f	1	None
159.0833	0.0833	80	['A-2', 'A-3', 'C5', 'A-5']	['P1', 'M3', 'P1']	[False, False, True, False]	80.0	0.5	213.0	i	False	('A-', 'C', 'F')	A-	F	1.0	minor triad	(0, 5, 8)	f	f	1	None
159.1667	0.0833	80	['A-2', 'A-3', 'F5', 'A-5']	['P1', 'M6', 'P1']	[False, False, True, False]	80.0	0.5	213.0	i	False	('A-', 'C', 'F')	A-	F	1.0	minor triad	(0, 5, 8)	f	f	1	None
159.25	0.0833	80	['A-2', 'A-3', 'C5', 'A-5']	['P1', 'M3', 'P1']	[False, False, True, False]	80.0	0.5	213.0	i	False	('A-', 'C', 'F')	A-	F	1.0	minor triad	(0, 5, 8)	f	f	1	None
159.3333	0.0833	80	['A-2', 'A-3', 'F5', 'A-5']	['P1', 'M6', 'P1']	[False, False, True, False]	80.0	0.5	213.0	i	False	('A-', 'C', 'F')	A-	F	1.0	minor triad	(0, 5, 8)	f	f	1	None
159.4167	0.0833	80	['A-2', 'A-3', 'C5', 'A-5']	['P1', 'M3', 'P1']	[False, False, True, False]	80.0	0.5	213.0	i	False	('A-', 'C', 'F')	A-	F	1.0	minor triad	(0, 5, 8)	f	f	1	None
159.5	0.0833	80	['F2', 'F3', 'A-4', 'B5']	['P1', 'm3', 'A4']	[True, True, True, True]	80.0	0.5	214.0	viio7/V	True	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
159.5833	0.0833	80	['F2', 'F3', 'F4', 'B5']	['P1', 'P1', 'A4']	[False, False, True, False]	80.0	0.5	214.0	viio7/V	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
159.6667	0.0833	80	['F2', 'F3', 'A-4', 'B5']	['P1', 'm3', 'A4']	[False, False, True, False]	80.0	0.5	214.0	viio7/V	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
159.75	0.0833	80	['F2', 'F3', 'F4', 'B5']	['P1', 'P1', 'A4']	[False, False, True, False]	80.0	0.5	214.0	viio7/V	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
159.8333	0.0833	80	['F2', 'F3', 'A-4', 'B5']	['P1', 'm3', 'A4']	[False, False, True, False]	80.0	0.5	214.0	viio7/V	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
159.9167	0.0833	80	['F2', 'F3', 'F4', 'B5']	['P1', 'P1', 'A4']	[False, False, True, False]	80.0	0.5	214.0	viio7/V	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
160.0	0.0833	81	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[True, True, True, True]	81.0	0.75	215.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
160.0833	0.0833	81	['C2', 'C3', 'G4', 'C6']	['P1', 'P5', 'P1']	[False, False, True, False]	81.0	0.75	215.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
160.1667	0.0833	81	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[False, False, True, False]	81.0	0.75	215.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
160.25	0.0833	81	['C2', 'C3', 'G4', 'C6']	['P1', 'P5', 'P1']	[False, False, True, False]	81.0	0.75	215.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
160.3333	0.0833	81	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[False, False, True, False]	81.0	0.75	215.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
160.4167	0.0833	81	['C2', 'C3', 'G4', 'C6']	['P1', 'P5', 'P1']	[False, False, True, False]	81.0	0.75	215.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
160.5	0.0833	81	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[False, False, True, False]	81.0	0.75	215.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
160.5833	0.0833	81	['C2', 'C3', 'G4', 'C6']	['P1', 'P5', 'P1']	[False, False, True, False]	81.0	0.75	215.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
160.6667	0.0833	81	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[False, False, True, False]	81.0	0.75	215.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
160.75	0.0833	81	['F2', 'F3', 'A-4', 'B5']	['P1', 'm3', 'A4']	[True, True, True, True]	81.0	0.25	216.0	viio7/V	True	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
160.8333	0.0833	81	['F2', 'F3', 'F4', 'B5']	['P1', 'P1', 'A4']	[False, False, True, False]	81.0	0.25	216.0	viio7/V	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
160.9167	0.0833	81	['F2', 'F3', 'A-4', 'B5']	['P1', 'm3', 'A4']	[False, False, True, False]	81.0	0.25	216.0	viio7/V	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
161.0	0.0833	81	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[True, True, True, True]	81.0	0.5	217.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
161.0833	0.0833	81	['C2', 'C3', 'G4', 'C6']	['P1', 'P5', 'P1']	[False, False, True, False]	81.0	0.5	217.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
161.1667	0.0833	81	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[False, False, True, False]	81.0	0.5	217.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
161.25	0.0833	81	['C2', 'C3', 'G4', 'C6']	['P1', 'P5', 'P1']	[False, False, True, False]	81.0	0.5	217.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
161.3333	0.0833	81	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[False, False, True, False]	81.0	0.5	217.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
161.4167	0.0833	81	['C2', 'C3', 'G4', 'C6']	['P1', 'P5', 'P1']	[False, False, True, False]	81.0	0.5	217.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
161.5	0.0833	81	['G2', 'G3', 'B4', 'D6']	['P1', 'M3', 'P5']	[True, True, True, True]	81.0	0.5	218.0	V7/V	True	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	f	C	5	5
161.5833	0.0833	81	['G2', 'G3', 'F4', 'D6']	['P1', 'm7', 'P5']	[False, False, True, False]	81.0	0.5	218.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	f	C	5	5
161.6667	0.0833	81	['G2', 'G3', 'B4', 'D6']	['P1', 'M3', 'P5']	[False, False, True, False]	81.0	0.5	218.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	f	C	5	5
161.75	0.0833	81	['G2', 'G3', 'F4', 'D6']	['P1', 'm7', 'P5']	[False, False, True, False]	81.0	0.5	218.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	f	C	5	5
161.8333	0.0833	81	['G2', 'G3', 'B4', 'D6']	['P1', 'M3', 'P5']	[False, False, True, False]	81.0	0.5	218.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	f	C	5	5
161.9167	0.0833	81	['G2', 'G3', 'F4', 'D6']	['P1', 'm7', 'P5']	[False, False, True, False]	81.0	0.5	218.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	f	C	5	5
162.0	0.0833	82	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[True, True, True, True]	82.0	0.75	219.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
162.0833	0.0833	82	['C2', 'C3', 'G4', 'C6']	['P1', 'P5', 'P1']	[False, False, True, False]	82.0	0.75	219.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
162.1667	0.0833	82	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[False, False, True, False]	82.0	0.75	219.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
162.25	0.0833	82	['C2', 'C3', 'G4', 'C6']	['P1', 'P5', 'P1']	[False, False, True, False]	82.0	0.75	219.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
162.3333	0.0833	82	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[False, False, True, False]	82.0	0.75	219.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
162.4167	0.0833	82	['C2', 'C3', 'G4', 'C6']	['P1', 'P5', 'P1']	[False, False, True, False]	82.0	0.75	219.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
162.5	0.0833	82	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[False, False, True, False]	82.0	0.75	219.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
162.5833	0.0833	82	['C2', 'C3', 'G4', 'C6']	['P1', 'P5', 'P1']	[False, False, True, False]	82.0	0.75	219.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
162.6667	0.0833	82	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[False, False, True, False]	82.0	0.75	219.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
162.75	0.0833	82	['F2', 'F3', 'A-4', 'B5']	['P1', 'm3', 'A4']	[True, True, True, True]	82.0	0.25	220.0	viio7/V	True	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
162.8333	0.0833	82	['F2', 'F3', 'F4', 'B5']	['P1', 'P1', 'A4']	[False, False, True, False]	82.0	0.25	220.0	viio7/V	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
162.9167	0.0833	82	['F2', 'F3', 'A-4', 'B5']	['P1', 'm3', 'A4']	[False, False, True, False]	82.0	0.25	220.0	viio7/V	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
163.0	0.0833	82	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[True, True, True, True]	82.0	0.5	221.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
163.0833	0.0833	82	['C2', 'C3', 'G4', 'C6']	['P1', 'P5', 'P1']	[False, False, True, False]	82.0	0.5	221.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
163.1667	0.0833	82	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[False, False, True, False]	82.0	0.5	221.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
163.25	0.0833	82	['C2', 'C3', 'G4', 'C6']	['P1', 'P5', 'P1']	[False, False, True, False]	82.0	0.5	221.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
163.3333	0.0833	82	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[False, False, True, False]	82.0	0.5	221.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
163.4167	0.0833	82	['C2', 'C3', 'G4', 'C6']	['P1', 'P5', 'P1']	[False, False, True, False]	82.0	0.5	221.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
163.5	0.0833	82	['G2', 'G3', 'B4', 'D6']	['P1', 'M3', 'P5']	[True, True, True, True]	82.0	0.5	222.0	V7/V	True	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	f	C	5	5
163.5833	0.0833	82	['G2', 'G3', 'F4', 'D6']	['P1', 'm7', 'P5']	[False, False, True, False]	82.0	0.5	222.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	f	C	5	5
163.6667	0.0833	82	['G2', 'G3', 'B4', 'D6']	['P1', 'M3', 'P5']	[False, False, True, False]	82.0	0.5	222.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	f	C	5	5
163.75	0.0833	82	['G2', 'G3', 'F4', 'D6']	['P1', 'm7', 'P5']	[False, False, True, False]	82.0	0.5	222.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	f	C	5	5
163.8333	0.0833	82	['G2', 'G3', 'B4', 'D6']	['P1', 'M3', 'P5']	[False, False, True, False]	82.0	0.5	222.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	f	C	5	5
163.9167	0.0833	82	['G2', 'G3', 'F4', 'D6']	['P1', 'm7', 'P5']	[False, False, True, False]	82.0	0.5	222.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	f	C	5	5
164.0	0.0833	83	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[True, True, True, True]	83.0	2.0	223.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
164.0833	0.0833	83	['C2', 'C3', 'G4', 'G5']	['P1', 'P5', 'P5']	[False, False, True, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
164.1667	0.0833	83	['C2', 'C3', 'E4', 'C6']	['P1', 'M3', 'P1']	[False, False, True, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
164.25	0.0833	83	['C2', 'D-3', 'E-3', 'B-4']	['m2', 'm3', 'm7']	[False, True, True, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
164.3333	0.0833	83	['C2', 'D-3', 'G4']	['m2', 'P5']	[False, False, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
164.4167	0.0208	83	['C2', 'D-3', 'B-4']	['m2', 'm7']	[False, False, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
164.4375	0.0625	83	['C2', 'C3', 'B-4']	['P1', 'm7']	[False, True, False]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
164.5	0.0833	83	['C3', 'G4', 'B-5']	['P5', 'm7']	[True, True, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
164.5833	0.0833	83	['C3', 'B-4', 'G5']	['m7', 'P5']	[False, True, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
164.6667	0.0833	83	['C3', 'G4', 'B-5']	['P5', 'm7']	[False, True, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
164.75	0.0833	83	['D-3', 'E-3', 'B-4']	['M2', 'M6']	[True, True, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
164.8333	0.0833	83	['D-3', 'G4']	['A4']	[False, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
164.9167	0.0208	83	['D-3', 'B-4']	['M6']	[False, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
164.9375	0.0625	83	['C3', 'B-4']	['m7']	[True, False]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
165.0	0.0833	83	['C3', 'G4', 'G5']	['P5', 'P5']	[True, True, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
165.0833	0.0833	83	['C3', 'B-4', 'E-5']	['m7', 'm3']	[False, True, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
165.1667	0.0833	83	['C3', 'G4', 'G5']	['P5', 'P5']	[False, True, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
165.25	0.0833	83	['D-3', 'E-3', 'B-4']	['M2', 'M6']	[True, True, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
165.3333	0.0833	83	['D-3', 'G4']	['A4']	[False, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
165.4167	0.0208	83	['D-3', 'B-4']	['M6']	[False, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
165.4375	0.0625	83	['C3', 'B-4']	['m7']	[True, False]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
165.5	0.0833	83	['C3', 'G4', 'E-5']	['P5', 'm3']	[True, True, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
165.5833	0.0833	83	['C3', 'B-4']	['m7']	[False, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
165.6667	0.0833	83	['C3', 'G4', 'E-5']	['P5', 'm3']	[False, True, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
165.75	0.0833	83	['D-3', 'E-3', 'B-4']	['M2', 'M6']	[True, True, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
165.8333	0.0833	83	['D-3', 'G4']	['A4']	[False, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
165.9167	0.0208	83	['D-3', 'B-4']	['M6']	[False, True]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
165.9375	0.0625	83	['C3', 'B-4']	['m7']	[True, False]	83.0	2.0	223.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.0	0.0833	84	['C3', 'G4']	['P5']	[True, True]	84.0	2.0	224.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.0833	0.0417	84	['C3', 'B-4']	['m7']	[False, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.125	0.0417	84	['C3', 'B-4']	['m7']	[True, False]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.1667	0.0833	84	['C3', 'G4']	['P5']	[False, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.25	0.0833	84	['C3', 'D-5']	['m2']	[True, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.3333	0.0417	84	['C3', 'B-4']	['m7']	[False, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.375	0.0417	84	['C3', 'B-4']	['m7']	[True, False]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.4167	0.0833	84	['C3', 'D-5']	['m2']	[False, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.5	0.0833	84	['C3', 'G4']	['P5']	[True, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.5833	0.0417	84	['C3', 'B-4']	['m7']	[False, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.625	0.0417	84	['C3', 'B-4']	['m7']	[True, False]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.6667	0.0833	84	['C3', 'G4']	['P5']	[False, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.75	0.0833	84	['C3', 'D-5']	['m2']	[True, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.8333	0.0417	84	['C3', 'B-4']	['m7']	[False, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.875	0.0417	84	['C3', 'B-4']	['m7']	[True, False]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
166.9167	0.0833	84	['C3', 'D-5']	['m2']	[False, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
167.0	0.0833	84	['C3', 'G4']	['P5']	[True, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
167.0833	0.0833	84	['C3', 'B-4']	['m7']	[False, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
167.1667	0.0833	84	['C3', 'G4']	['P5']	[False, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
167.25	0.0833	84	['C3', 'D-5']	['m2']	[False, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
167.3333	0.0833	84	['C3', 'B-4']	['m7']	[False, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
167.4167	0.0833	84	['C3', 'D-5']	['m2']	[False, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
167.5	0.0833	84	['C3', 'B-4']	['m7']	[False, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
167.5833	0.0833	84	['C3', 'E4', 'C5']	['M3', 'P1']	[False, True, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
167.6667	0.0833	84	['C3', 'G4', 'B4']	['P5', 'M7']	[False, True, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
167.75	0.0833	84	['C3', 'E4', 'C5']	['M3', 'P1']	[False, True, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
167.8333	0.0833	84	['C3', 'G4', 'B4']	['P5', 'M7']	[False, True, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
167.9167	0.0833	84	['C3', 'E4', 'C5']	['M3', 'P1']	[False, True, True]	84.0	2.0	224.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
168.0	0.0833	85	['F2', 'C3', 'A-4', 'C5']	['P5', 'm3', 'P5']	[True, True, True, True]	85.0	0.5	225.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
168.0833	0.0833	85	['F2', 'C3', 'F4', 'C5']	['P5', 'P1', 'P5']	[False, False, True, False]	85.0	0.5	225.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
