j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
338.375	0.25	85	['F#1', 'F#2', 'E-4']	['P1', 'd7']	[False, False, True]	85.0	3.5	176.0	viio7	False	('B', 'D', 'F', 'A-')	B	B	0.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
338.625	0.25	85	['F#1', 'F#2', 'A4', 'C5', 'E-5']	['P1', 'm3', 'd5', 'd7']	[True, True, True, True, True]	85.0	3.5	176.0	viio7	False	('B', 'D', 'F', 'A-')	B	B	0.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
338.875	0.25	85	['F#1', 'F#2', 'E-4']	['P1', 'd7']	[False, False, True]	85.0	3.5	176.0	viio7	False	('B', 'D', 'F', 'A-')	B	B	0.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
339.125	0.25	85	['F#1', 'F#2', 'A4', 'C5', 'E-5']	['P1', 'm3', 'd5', 'd7']	[False, False, True, True, True]	85.0	3.5	176.0	viio7	False	('B', 'D', 'F', 'A-')	B	B	0.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
339.375	0.25	85	['F#1', 'F#2', 'E-4']	['P1', 'd7']	[False, False, True]	85.0	3.5	176.0	viio7	False	('B', 'D', 'F', 'A-')	B	B	0.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
339.625	0.25	85	['F#1', 'F#2', 'E-4', 'A4', 'C5']	['P1', 'd7', 'm3', 'd5']	[True, True, True, True, True]	85.0	3.5	176.0	viio7	False	('B', 'D', 'F', 'A-')	B	B	0.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
339.875	0.25	85	['F#1', 'F#2', 'C4']	['P1', 'd5']	[False, False, True]	85.0	3.5	176.0	viio7	False	('B', 'D', 'F', 'A-')	B	B	0.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
340.125	0.25	86	['B3', 'D4', 'G4']	['m3', 'm6']	[True, True, True]	86.0	2.0	177.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
340.375	0.25	86	['G1', 'B3', 'D4', 'G4']	['M3', 'P5', 'P1']	[True, False, False, False]	86.0	2.0	177.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
340.625	0.25	86	['A1', 'B3', 'D4', 'G4']	['M2', 'P4', 'm7']	[True, False, False, False]	86.0	2.0	177.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
340.875	0.25	86	['B1', 'B3', 'D4', 'G4']	['P1', 'm3', 'm6']	[True, False, False, False]	86.0	2.0	177.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
341.125	0.25	86	['B3', 'D4', 'G4', 'B4']	['m3', 'm6', 'P1']	[True, True, True, True]	86.0	2.0	177.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
341.375	0.25	86	['G2', 'B3', 'D4', 'G4', 'B4']	['M3', 'P5', 'P1', 'M3']	[True, False, False, False, False]	86.0	2.0	177.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
341.625	0.25	86	['A2', 'B3', 'D4', 'G4', 'B4']	['M2', 'P4', 'm7', 'M2']	[True, False, False, False, False]	86.0	2.0	177.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
341.875	0.25	86	['B2', 'B3', 'D4', 'G4', 'B4']	['P1', 'm3', 'm6', 'P1']	[True, False, False, False, False]	86.0	2.0	177.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
342.125	0.25	86	['A3', 'C4', 'E-4', 'F#4']	['m3', 'd5', 'M6']	[True, True, True, True]	86.0	2.0	178.0	viio7/V	True	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
342.375	0.25	86	['G1', 'A3', 'C4', 'E-4', 'F#4']	['M2', 'P4', 'm6', 'M7']	[True, False, False, False, False]	86.0	2.0	178.0	viio7/V	False	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
342.625	0.25	86	['C2', 'A3', 'C4', 'E-4', 'F#4']	['M6', 'P1', 'm3', 'A4']	[True, False, False, False, False]	86.0	2.0	178.0	viio7/V	False	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
342.875	0.25	86	['E-2', 'A3', 'C4', 'E-4', 'F#4']	['A4', 'M6', 'P1', 'A2']	[True, False, False, False, False]	86.0	2.0	178.0	viio7/V	False	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
343.125	0.25	86	['F#2', 'A3', 'C4', 'E-4', 'F#4']	['m3', 'd5', 'd7', 'P1']	[True, False, False, False, False]	86.0	2.0	178.0	viio7/V	False	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
343.375	0.25	86	['A2', 'A3', 'C4', 'E-4', 'F#4']	['P1', 'm3', 'd5', 'M6']	[True, False, False, False, False]	86.0	2.0	178.0	viio7/V	False	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
343.625	0.25	86	['C3', 'A3', 'C4', 'E-4', 'F#4']	['M6', 'P1', 'm3', 'A4']	[True, False, False, False, False]	86.0	2.0	178.0	viio7/V	False	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
343.875	0.25	86	['E-3', 'A3', 'C4', 'E-4', 'F#4']	['A4', 'M6', 'P1', 'A2']	[True, False, False, False, False]	86.0	2.0	178.0	viio7/V	False	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
344.125	0.25	87	['C5']	[]	[True]	87.0	2.0	179.0	viio7/V	True	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
344.375	0.25	87	['G1', 'C5']	['P4']	[True, False]	87.0	2.0	179.0	viio7/V	False	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
344.625	0.25	87	['C2', 'C5']	['P1']	[True, False]	87.0	2.0	179.0	viio7/V	False	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
344.875	0.25	87	['E-2', 'C5']	['M6']	[True, False]	87.0	2.0	179.0	viio7/V	False	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
345.125	0.25	87	['E-4', 'F#4', 'A4', 'E-5']	['A2', 'A4', 'P1']	[True, True, True, True]	87.0	2.0	179.0	viio7/V	False	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
345.375	0.25	87	['G2', 'E-4', 'F#4', 'A4', 'E-5']	['m6', 'M7', 'M2', 'm6']	[True, False, False, False, False]	87.0	2.0	179.0	viio7/V	False	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
345.625	0.25	87	['C3', 'E-4', 'F#4', 'A4', 'E-5']	['m3', 'A4', 'M6', 'm3']	[True, False, False, False, False]	87.0	2.0	179.0	viio7/V	False	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
345.875	0.25	87	['E-3', 'E-4', 'F#4', 'A4', 'E-5']	['P1', 'A2', 'A4', 'P1']	[True, False, False, False, False]	87.0	2.0	179.0	viio7/V	False	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
346.125	0.25	87	['D4', 'F4', 'A-4', 'B4']	['m3', 'd5', 'M6']	[True, True, True, True]	87.0	2.0	180.0	viio7	True	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
346.375	0.25	87	['G1', 'D4', 'F4', 'A-4', 'B4']	['P5', 'm7', 'm2', 'M3']	[True, False, False, False, False]	87.0	2.0	180.0	viio7	False	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
346.625	0.25	87	['D2', 'D4', 'F4', 'A-4', 'B4']	['P1', 'm3', 'd5', 'M6']	[True, False, False, False, False]	87.0	2.0	180.0	viio7	False	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
346.875	0.25	87	['F2', 'D4', 'F4', 'A-4', 'B4']	['M6', 'P1', 'm3', 'A4']	[True, False, False, False, False]	87.0	2.0	180.0	viio7	False	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
347.125	0.25	87	['G2', 'D4', 'F4', 'A-4', 'B4']	['P5', 'm7', 'm2', 'M3']	[True, False, False, False, False]	87.0	2.0	180.0	viio7	False	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
347.375	0.25	87	['B2', 'D4', 'F4', 'A-4', 'B4']	['m3', 'd5', 'd7', 'P1']	[True, False, False, False, False]	87.0	2.0	180.0	viio7	False	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
347.625	0.25	87	['D3', 'D4', 'F4', 'A-4', 'B4']	['P1', 'm3', 'd5', 'M6']	[True, False, False, False, False]	87.0	2.0	180.0	viio7	False	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
347.875	0.25	87	['F3', 'D4', 'F4', 'A-4', 'B4']	['M6', 'P1', 'm3', 'A4']	[True, False, False, False, False]	87.0	2.0	180.0	viio7	False	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
348.125	0.25	88	['F5']	[]	[True]	88.0	2.0	181.0	viio7	True	('A-', 'B', 'D', 'F')	A-	B	3.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
348.375	0.25	88	['G1', 'F5']	['m7']	[True, False]	88.0	2.0	181.0	viio7	False	('A-', 'B', 'D', 'F')	A-	B	3.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
348.625	0.25	88	['D2', 'F5']	['m3']	[True, False]	88.0	2.0	181.0	viio7	False	('A-', 'B', 'D', 'F')	A-	B	3.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
348.875	0.25	88	['F2', 'F5']	['P1']	[True, False]	88.0	2.0	181.0	viio7	False	('A-', 'B', 'D', 'F')	A-	B	3.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
349.125	0.25	88	['A-4', 'B4', 'D5', 'A-5']	['A2', 'A4', 'P1']	[True, True, True, True]	88.0	2.0	181.0	viio7	False	('A-', 'B', 'D', 'F')	A-	B	3.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
349.375	0.25	88	['G2', 'A-4', 'B4', 'D5', 'A-5']	['m2', 'M3', 'P5', 'm2']	[True, False, False, False, False]	88.0	2.0	181.0	viio7	False	('A-', 'B', 'D', 'F')	A-	B	3.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
349.625	0.25	88	['D3', 'A-4', 'B4', 'D5', 'A-5']	['d5', 'M6', 'P1', 'd5']	[True, False, False, False, False]	88.0	2.0	181.0	viio7	False	('A-', 'B', 'D', 'F')	A-	B	3.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
349.875	0.25	88	['F3', 'A-4', 'B4', 'D5', 'A-5']	['m3', 'A4', 'M6', 'm3']	[True, False, False, False, False]	88.0	2.0	181.0	viio7	False	('A-', 'B', 'D', 'F')	A-	B	3.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
350.125	0.25	88	['G4', 'B-4', 'D-5', 'E5']	['m3', 'd5', 'M6']	[True, True, True, True]	88.0	2.0	182.0	viio7/iv	True	('G', 'B-', 'D-', 'E')	G	E	1.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
350.375	0.25	88	['G1', 'G4', 'B-4', 'D-5', 'E5']	['P1', 'm3', 'd5', 'M6']	[True, False, False, False, False]	88.0	2.0	182.0	viio7/iv	False	('G', 'B-', 'D-', 'E')	G	E	1.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
350.625	0.25	88	['G2', 'G4', 'B-4', 'D-5', 'E5']	['P1', 'm3', 'd5', 'M6']	[True, False, False, False, False]	88.0	2.0	182.0	viio7/iv	False	('G', 'B-', 'D-', 'E')	G	E	1.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
350.875	0.25	88	['B-2', 'G4', 'B-4', 'D-5', 'E5']	['M6', 'P1', 'm3', 'A4']	[True, False, False, False, False]	88.0	2.0	182.0	viio7/iv	False	('G', 'B-', 'D-', 'E')	G	E	1.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
351.125	0.25	88	['D-3', 'G4', 'B-4', 'D-5', 'E5']	['A4', 'M6', 'P1', 'A2']	[True, False, False, False, False]	88.0	2.0	182.0	viio7/iv	False	('G', 'B-', 'D-', 'E')	G	E	1.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
351.375	0.25	88	['E3', 'G4', 'B-4', 'D-5', 'E5']	['m3', 'd5', 'd7', 'P1']	[True, False, False, False, False]	88.0	2.0	182.0	viio7/iv	False	('G', 'B-', 'D-', 'E')	G	E	1.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
351.625	0.25	88	['G3', 'G4', 'B-4', 'D-5', 'E5']	['P1', 'm3', 'd5', 'M6']	[True, False, False, False, False]	88.0	2.0	182.0	viio7/iv	False	('G', 'B-', 'D-', 'E')	G	E	1.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
351.875	0.25	88	['B-3', 'G4', 'B-4', 'D-5', 'E5']	['M6', 'P1', 'm3', 'A4']	[True, False, False, False, False]	88.0	2.0	182.0	viio7/iv	False	('G', 'B-', 'D-', 'E')	G	E	1.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
352.125	0.25	89	['G5']	[]	[True]	89.0	2.0	183.0	viio7/iv	True	('B-', 'D-', 'E', 'G')	B-	E	2.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
352.375	0.25	89	['G1', 'G5']	['P1']	[True, False]	89.0	2.0	183.0	viio7/iv	False	('B-', 'D-', 'E', 'G')	B-	E	2.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
352.625	0.25	89	['G2', 'G5']	['P1']	[True, False]	89.0	2.0	183.0	viio7/iv	False	('B-', 'D-', 'E', 'G')	B-	E	2.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
352.875	0.25	89	['B-2', 'G5']	['M6']	[True, False]	89.0	2.0	183.0	viio7/iv	False	('B-', 'D-', 'E', 'G')	B-	E	2.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
353.125	0.25	89	['B-4', 'D-5', 'E5', 'B-5']	['m3', 'A4', 'P1']	[True, True, True, True]	89.0	2.0	183.0	viio7/iv	False	('B-', 'D-', 'E', 'G')	B-	E	2.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
353.375	0.25	89	['G2', 'B-4', 'D-5', 'E5', 'B-5']	['m3', 'd5', 'M6', 'm3']	[True, False, False, False, False]	89.0	2.0	183.0	viio7/iv	False	('B-', 'D-', 'E', 'G')	B-	E	2.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
353.625	0.25	89	['G3', 'B-4', 'D-5', 'E5', 'B-5']	['m3', 'd5', 'M6', 'm3']	[True, False, False, False, False]	89.0	2.0	183.0	viio7/iv	False	('B-', 'D-', 'E', 'G')	B-	E	2.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
353.875	0.25	89	['B-3', 'B-4', 'D-5', 'E5', 'B-5']	['P1', 'm3', 'A4', 'P1']	[True, False, False, False, False]	89.0	2.0	183.0	viio7/iv	False	('B-', 'D-', 'E', 'G')	B-	E	2.0	diminished seventh chord	(1, 4, 7, 10)	c	f	#7	4
354.125	0.25	89	['A4', 'C5', 'E-5', 'F#5']	['m3', 'd5', 'M6']	[True, True, True, True]	89.0	2.0	184.0	viio7/V	True	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
354.375	0.25	89	['G1', 'A4', 'C5', 'E-5', 'F#5']	['M2', 'P4', 'm6', 'M7']	[True, False, False, False, False]	89.0	2.0	184.0	viio7/V	False	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
354.625	0.25	89	['A2', 'A4', 'C5', 'E-5', 'F#5']	['P1', 'm3', 'd5', 'M6']	[True, False, False, False, False]	89.0	2.0	184.0	viio7/V	False	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
354.875	0.25	89	['C3', 'A4', 'C5', 'E-5', 'F#5']	['M6', 'P1', 'm3', 'A4']	[True, False, False, False, False]	89.0	2.0	184.0	viio7/V	False	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
355.125	0.25	89	['E-3', 'A4', 'C5', 'E-5', 'F#5']	['A4', 'M6', 'P1', 'A2']	[True, False, False, False, False]	89.0	2.0	184.0	viio7/V	False	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
355.375	0.25	89	['F#3', 'A4', 'C5', 'E-5', 'F#5']	['m3', 'd5', 'd7', 'P1']	[True, False, False, False, False]	89.0	2.0	184.0	viio7/V	False	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
355.625	0.25	89	['A3', 'A4', 'C5', 'E-5', 'F#5']	['P1', 'm3', 'd5', 'M6']	[True, False, False, False, False]	89.0	2.0	184.0	viio7/V	False	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
355.875	0.25	89	['C4', 'A4', 'C5', 'E-5', 'F#5']	['M6', 'P1', 'm3', 'A4']	[True, False, False, False, False]	89.0	2.0	184.0	viio7/V	False	('A', 'C', 'E-', 'F#')	A	F#	1.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
356.125	0.25	90	['C6']	[]	[True]	90.0	2.0	185.0	viio7/V	True	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
356.375	0.25	90	['G1', 'C6']	['P4']	[True, False]	90.0	2.0	185.0	viio7/V	False	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
356.625	0.25	90	['A2', 'C6']	['m3']	[True, False]	90.0	2.0	185.0	viio7/V	False	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
356.875	0.25	90	['C3', 'C6']	['P1']	[True, False]	90.0	2.0	185.0	viio7/V	False	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
357.125	0.25	90	['E-5', 'F#5', 'A5', 'E-6']	['A2', 'A4', 'P1']	[True, True, True, True]	90.0	2.0	185.0	viio7/V	False	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
357.375	0.25	90	['F#3', 'E-5', 'F#5', 'A5', 'E-6']	['d7', 'P1', 'm3', 'd7']	[True, False, False, False, False]	90.0	2.0	185.0	viio7/V	False	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
357.625	0.25	90	['A3', 'E-5', 'F#5', 'A5', 'E-6']	['d5', 'M6', 'P1', 'd5']	[True, False, False, False, False]	90.0	2.0	185.0	viio7/V	False	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
357.875	0.25	90	['C4', 'E-5', 'F#5', 'A5', 'E-6']	['m3', 'A4', 'M6', 'm3']	[True, False, False, False, False]	90.0	2.0	185.0	viio7/V	False	('E-', 'F#', 'A', 'C')	E-	F#	3.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
358.125	0.25	90	['D5', 'F5', 'A-5', 'B5']	['m3', 'd5', 'M6']	[True, True, True, True]	90.0	2.0	186.0	viio7	True	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
358.375	0.25	90	['G1', 'D5', 'F5', 'A-5', 'B5']	['P5', 'm7', 'm2', 'M3']	[True, False, False, False, False]	90.0	2.0	186.0	viio7	False	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
358.625	0.25	90	['B2', 'D5', 'F5', 'A-5', 'B5']	['m3', 'd5', 'd7', 'P1']	[True, False, False, False, False]	90.0	2.0	186.0	viio7	False	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
358.875	0.25	90	['D3', 'D5', 'F5', 'A-5', 'B5']	['P1', 'm3', 'd5', 'M6']	[True, False, False, False, False]	90.0	2.0	186.0	viio7	False	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
359.125	0.25	90	['F3', 'D5', 'F5', 'A-5', 'B5']	['M6', 'P1', 'm3', 'A4']	[True, False, False, False, False]	90.0	2.0	186.0	viio7	False	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
359.375	0.25	90	['A-3', 'D5', 'F5', 'A-5', 'B5']	['A4', 'M6', 'P1', 'A2']	[True, False, False, False, False]	90.0	2.0	186.0	viio7	False	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
359.625	0.25	90	['F3', 'A-5', 'A-6']	['m3', 'm3']	[True, True, True]	90.0	2.0	186.0	viio7	False	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
359.875	0.25	90	['A-3', 'A-5', 'A-6']	['P1', 'P1']	[True, False, False]	90.0	2.0	186.0	viio7	False	('D', 'F', 'A-', 'B')	D	B	1.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
360.125	0.25	91	['G3', 'G6']	['P1']	[True, True]	91.0	2.0	187.0	i	True	('G', 'C', 'E-')	G	C	2.0	minor triad	(0, 3, 7)	c	c	1	None
360.375	0.25	91	['A-3', 'A-6']	['P1']	[True, True]	91.0	2.0	187.0	i	False	('G', 'C', 'E-')	G	C	2.0	minor triad	(0, 3, 7)	c	c	1	None
360.625	0.25	91	['G3', 'G6']	['P1']	[True, True]	91.0	2.0	187.0	i	False	('G', 'C', 'E-')	G	C	2.0	minor triad	(0, 3, 7)	c	c	1	None
360.875	0.25	91	['F3', 'F6']	['P1']	[True, True]	91.0	2.0	187.0	i	False	('G', 'C', 'E-')	G	C	2.0	minor triad	(0, 3, 7)	c	c	1	None
361.125	0.25	91	['E-3', 'E-6']	['P1']	[True, True]	91.0	2.0	187.0	i	False	('G', 'C', 'E-')	G	C	2.0	minor triad	(0, 3, 7)	c	c	1	None
361.375	0.25	91	['F3', 'F6']	['P1']	[True, True]	91.0	2.0	187.0	i	False	('G', 'C', 'E-')	G	C	2.0	minor triad	(0, 3, 7)	c	c	1	None
361.625	0.25	91	['E-3', 'E-6']	['P1']	[True, True]	91.0	2.0	187.0	i	False	('G', 'C', 'E-')	G	C	2.0	minor triad	(0, 3, 7)	c	c	1	None
361.875	0.25	91	['D3', 'D6']	['P1']	[True, True]	91.0	2.0	187.0	i	False	('G', 'C', 'E-')	G	C	2.0	minor triad	(0, 3, 7)	c	c	1	None
362.125	0.25	91	['E-3', 'E-6']	['P1']	[True, True]	91.0	2.0	188.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
362.375	0.25	91	['F3', 'F6']	['P1']	[True, True]	91.0	2.0	188.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
362.625	0.25	91	['E-3', 'E-6']	['P1']	[True, True]	91.0	2.0	188.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
362.875	0.25	91	['D3', 'D6']	['P1']	[True, True]	91.0	2.0	188.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
363.125	0.25	91	['C3', 'C6']	['P1']	[True, True]	91.0	2.0	188.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
363.375	0.25	91	['G2', 'G5']	['P1']	[True, True]	91.0	2.0	188.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
363.625	0.25	91	['A2', 'A5']	['P1']	[True, True]	91.0	2.0	188.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
363.875	0.25	91	['B2', 'B5']	['P1']	[True, True]	91.0	2.0	188.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
364.125	1.0	92	['C2', 'C3', 'C5', 'C6']	['P1', 'P1', 'P1']	[True, True, True, True]	92.0	2.0	189.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
365.125	1.0	92	['E-2', 'E-3', 'E-5', 'E-6']	['P1', 'P1', 'P1']	[True, True, True, True]	92.0	2.0	189.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
366.125	1.5	92	['B1', 'B2', 'B4', 'B5']	['P1', 'P1', 'P1']	[True, True, True, True]	92.0	2.0	190.0	V	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	c	c	5	None
367.625	0.5	92	['A-2', 'A-3', 'A-5', 'A-6']	['P1', 'P1', 'P1']	[True, True, True, True]	92.0	2.0	190.0	V	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	c	c	5	None
368.125	0.5	93	['G2', 'G3', 'G5', 'G6']	['P1', 'P1', 'P1']	[True, True, True, True]	93.0	2.0	191.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
368.625	0.5	93	['F2', 'F3', 'F5', 'F6']	['P1', 'P1', 'P1']	[True, True, True, True]	93.0	2.0	191.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
369.125	0.5	93	['E-2', 'E-3', 'E-5', 'E-6']	['P1', 'P1', 'P1']	[True, True, True, True]	93.0	2.0	191.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	c	c	5	None
