corpus	split_v191	id_v191	filepath_score	file_change_commit_url_v191_score	filepath_annotation	file_change_commit_url_v191_annotation
tavern	test	tavern-beethoven-woo-75-a	rawdata/corrections/Tavern/Beethoven/B075.mxl	https://github.com/napulen/AugmentedNet/blob/v0.1.0-109-g53afc81/rawdata/corrections/Tavern/Beethoven/B075.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_75/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_75/analysis_A.txt
tavern	test	tavern-beethoven-woo-75-b	rawdata/corrections/Tavern/Beethoven/B075.mxl	https://github.com/napulen/AugmentedNet/blob/v0.1.0-109-g53afc81/rawdata/corrections/Tavern/Beethoven/B075.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_75/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_75/analysis_B.txt
tavern	test	tavern-beethoven-woo-77-a	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B077.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Beethoven/scores/B077.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_77/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_77/analysis_A.txt
tavern	test	tavern-beethoven-woo-77-b	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B077.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Beethoven/scores/B077.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_77/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_77/analysis_B.txt
tavern	test	tavern-beethoven-woo-78-a	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B078.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Beethoven/scores/B078.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_78/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_78/analysis_A.txt
tavern	test	tavern-beethoven-woo-78-b	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B078.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Beethoven/scores/B078.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_78/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_78/analysis_B.txt
tavern	training	tavern-beethoven-op34-a	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/Opus34.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Beethoven/scores/Opus34.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/Op34/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/Op34/analysis_A.txt
tavern	training	tavern-beethoven-op34-b	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/Opus34.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Beethoven/scores/Opus34.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/Op34/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/Op34/analysis_B.txt
tavern	training	tavern-beethoven-op76-a	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/Opus76.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Beethoven/scores/Opus76.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/Op76/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/Op76/analysis_A.txt
tavern	training	tavern-beethoven-op76-b	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/Opus76.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Beethoven/scores/Opus76.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/Op76/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/Op76/analysis_B.txt
tavern	training	tavern-beethoven-woo-63-a	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B063.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Beethoven/scores/B063.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_63/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_63/analysis_A.txt
tavern	training	tavern-beethoven-woo-63-b	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B063.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Beethoven/scores/B063.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_63/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_63/analysis_B.txt
tavern	training	tavern-beethoven-woo-65-a	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B065.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Beethoven/scores/B065.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_65/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_65/analysis_A.txt
tavern	training	tavern-beethoven-woo-65-b	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B065.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Beethoven/scores/B065.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_65/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_65/analysis_B.txt
tavern	training	tavern-beethoven-woo-66-a	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B066.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Beethoven/scores/B066.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_66/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_66/analysis_A.txt
tavern	training	tavern-beethoven-woo-66-b	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B066.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Beethoven/scores/B066.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_66/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_66/analysis_B.txt
tavern	training	tavern-beethoven-woo-68-a	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B068.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Beethoven/scores/B068.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_68/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_68/analysis_A.txt
tavern	training	tavern-beethoven-woo-68-b	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B068.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Beethoven/scores/B068.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_68/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_68/analysis_B.txt
tavern	training	tavern-beethoven-woo-69-a	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B069.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Beethoven/scores/B069.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_69/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_69/analysis_A.txt
tavern	training	tavern-beethoven-woo-69-b	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B069.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Beethoven/scores/B069.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_69/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_69/analysis_B.txt
tavern	training	tavern-beethoven-woo-71-a	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B071.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Beethoven/scores/B071.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_71/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_71/analysis_A.txt
tavern	training	tavern-beethoven-woo-71-b	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B071.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Beethoven/scores/B071.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_71/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_71/analysis_B.txt
tavern	training	tavern-beethoven-woo-72-a	rawdata/corrections/Tavern/Beethoven/B072.mxl	https://github.com/napulen/AugmentedNet/blob/v0.1.0-109-g53afc81/rawdata/corrections/Tavern/Beethoven/B072.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_72/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_72/analysis_A.txt
tavern	training	tavern-beethoven-woo-72-b	rawdata/corrections/Tavern/Beethoven/B072.mxl	https://github.com/napulen/AugmentedNet/blob/v0.1.0-109-g53afc81/rawdata/corrections/Tavern/Beethoven/B072.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_72/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_72/analysis_B.txt
tavern	training	tavern-beethoven-woo-73-a	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B073.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Beethoven/scores/B073.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_73/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_73/analysis_A.txt
tavern	training	tavern-beethoven-woo-73-b	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B073.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Beethoven/scores/B073.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_73/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_73/analysis_B.txt
tavern	training	tavern-beethoven-woo-76-a	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B076.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Beethoven/scores/B076.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_76/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_76/analysis_A.txt
tavern	training	tavern-beethoven-woo-76-b	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B076.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Beethoven/scores/B076.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_76/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_76/analysis_B.txt
tavern	training	tavern-mozart-k025-a	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K025.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Mozart/scores/K025.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K025/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K025/analysis_A.txt
tavern	training	tavern-mozart-k025-b	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K025.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Mozart/scores/K025.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K025/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K025/analysis_B.txt
tavern	training	tavern-mozart-k179-a	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K179.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Mozart/scores/K179.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K179/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K179/analysis_A.txt
tavern	training	tavern-mozart-k179-b	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K179.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Mozart/scores/K179.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K179/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K179/analysis_B.txt
tavern	training	tavern-mozart-k265-a	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K265.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Mozart/scores/K265.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K265/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K265/analysis_A.txt
tavern	training	tavern-mozart-k265-b	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K265.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Mozart/scores/K265.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K265/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K265/analysis_B.txt
tavern	training	tavern-mozart-k353-a	rawdata/corrections/Tavern/Mozart/K353.mxl	https://github.com/napulen/AugmentedNet/blob/v0.1.0-109-g53afc81/rawdata/corrections/Tavern/Mozart/K353.mxl	rawdata/corrections/WiR/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K353/analysis_A.txt	https://github.com/napulen/AugmentedNet/blob/v0.1.0-109-g53afc81/rawdata/corrections/WiR/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K353/analysis_A.txt
tavern	training	tavern-mozart-k353-b	rawdata/corrections/Tavern/Mozart/K353.mxl	https://github.com/napulen/AugmentedNet/blob/v0.1.0-109-g53afc81/rawdata/corrections/Tavern/Mozart/K353.mxl	rawdata/corrections/WiR/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K353/analysis_B.txt	https://github.com/napulen/AugmentedNet/blob/v0.1.0-109-g53afc81/rawdata/corrections/WiR/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K353/analysis_B.txt
tavern	training	tavern-mozart-k354-a	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K354.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Mozart/scores/K354.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K354/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K354/analysis_A.txt
tavern	training	tavern-mozart-k354-b	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K354.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Mozart/scores/K354.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K354/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K354/analysis_B.txt
tavern	training	tavern-mozart-k398-a	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K398.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Mozart/scores/K398.mxl	rawdata/corrections/WiR/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K398/analysis_A.txt	https://github.com/napulen/AugmentedNet/blob/v0.1.0-109-g53afc81/rawdata/corrections/WiR/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K398/analysis_A.txt
tavern	training	tavern-mozart-k398-b	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K398.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Mozart/scores/K398.mxl	rawdata/corrections/WiR/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K398/analysis_B.txt	https://github.com/napulen/AugmentedNet/blob/v0.1.0-109-g53afc81/rawdata/corrections/WiR/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K398/analysis_B.txt
tavern	training	tavern-mozart-k573-a	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K573.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Mozart/scores/K573.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K573/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K573/analysis_A.txt
tavern	training	tavern-mozart-k573-b	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K573.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Mozart/scores/K573.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K573/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K573/analysis_B.txt
tavern	training	tavern-mozart-k613-a	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K613.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Mozart/scores/K613.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K613/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K613/analysis_A.txt
tavern	training	tavern-mozart-k613-b	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K613.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Mozart/scores/K613.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K613/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K613/analysis_B.txt
tavern	validation	tavern-beethoven-woo-64-a	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B064.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Beethoven/scores/B064.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_64/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_64/analysis_A.txt
tavern	validation	tavern-beethoven-woo-64-b	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B064.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Beethoven/scores/B064.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_64/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_64/analysis_B.txt
tavern	validation	tavern-beethoven-woo-80-a	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B080.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Beethoven/scores/B080.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_80/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_80/analysis_A.txt
tavern	validation	tavern-beethoven-woo-80-b	rawdata/functional-harmony-micchi/data/Tavern/Beethoven/scores/B080.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Beethoven/scores/B080.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_80/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Beethoven,_Ludwig_van/_/WoO_80/analysis_B.txt
tavern	validation	tavern-mozart-k455-a	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K455.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Mozart/scores/K455.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K455/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K455/analysis_A.txt
tavern	validation	tavern-mozart-k455-b	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K455.mxl	https://github.com/napulen/functional-harmony-micchi/blob/65a0e2c/data/Tavern/Mozart/scores/K455.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K455/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K455/analysis_B.txt
tavern	validation	tavern-mozart-k501-a	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K501.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Mozart/scores/K501.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K501/analysis_A.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K501/analysis_A.txt
tavern	validation	tavern-mozart-k501-b	rawdata/functional-harmony-micchi/data/Tavern/Mozart/scores/K501.mxl	https://github.com/napulen/functional-harmony-micchi/blob/8976d92/data/Tavern/Mozart/scores/K501.mxl	rawdata/When-in-Rome/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K501/analysis_B.txt	https://github.com/MarkGotham/When-in-Rome/blob/e03c239e/Corpus/Variations_and_Grounds/Mozart,_Wolfgang_Amadeus/_/K501/analysis_B.txt
wir	test	wir-bach-chorales-10	rawdata/music21_corpus/music21/corpus/bach/bwv38.6.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv38.6.mxl	rawdata/When-in-Rome/Corpus/Early_Choral/Bach,_Johann_Sebastian/Chorales/10/analysis.txt	https://github.com/MarkGotham/When-in-Rome/blob/2b7a3cac/Corpus/Early_Choral/Bach,_Johann_Sebastian/Chorales/10/analysis.txt
wir	test	wir-bach-chorales-19	rawdata/music21_corpus/music21/corpus/bach/bwv351.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv351.mxl	rawdata/When-in-Rome/Corpus/Early_Choral/Bach,_Johann_Sebastian/Chorales/19/analysis.txt	https://github.com/MarkGotham/When-in-Rome/blob/2b7a3cac/Corpus/Early_Choral/Bach,_Johann_Sebastian/Chorales/19/analysis.txt
wir	test	wir-bach-chorales-4	rawdata/music21_corpus/music21/corpus/bach/bwv86.6.mxl	https://github.com/cuthbertLab/music21/blob/v.5.1.0-42-g8a9f08235/music21/corpus/bach/bwv86.6.mxl	rawdata/When-in-Rome/Corpus/Early_Choral/Bach,_Johann_Sebastian/Chorales/4/analysis.txt	https://github.com/MarkGotham/When-in-Rome/blob/2b7a3cac/Corpus/Early_Choral/Bach,_Johann_Sebastian/Chorales/4/analysis.txt
