dataset	subcorpus	file	fname	extension	id_v100	id_v191	id_v200	split_v100	split_v191	split_v200	last_modified_v100	last_modified_v191	last_modified_v200	same_file	file_change_commit_url_v100	file_change_commit_url_v191	file_change_commit_url_v200	repository	repo_version_v100	repo_version_v191	repo_version_v200	folder	folderpath	filepath
When-in-Rome	OpenScore-LiederCorpus	lc5667849.mscz	lc5667849	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/6_Songs,_Op.3/4_Lied_aus_dem_Gedicht_„Ivan“/lc5667849.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/6_Songs,_Op.3/4_Lied_aus_dem_Gedicht_„Ivan“/lc5667849.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/6_Songs,_Op.3/4_Lied_aus_dem_Gedicht_„Ivan“/lc5667849.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	4_Lied_aus_dem_Gedicht_„Ivan“	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/6_Songs,_Op.3/4_Lied_aus_dem_Gedicht_„Ivan“	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/6_Songs,_Op.3/4_Lied_aus_dem_Gedicht_„Ivan“/lc5667849.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5705406.mscz	lc5705406	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/7_Lieder,_Op.48/1_Der_Gang_zum_Liebchen/lc5705406.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/7_Lieder,_Op.48/1_Der_Gang_zum_Liebchen/lc5705406.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/7_Lieder,_Op.48/1_Der_Gang_zum_Liebchen/lc5705406.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	1_Der_Gang_zum_Liebchen	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/7_Lieder,_Op.48/1_Der_Gang_zum_Liebchen	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/7_Lieder,_Op.48/1_Der_Gang_zum_Liebchen/lc5705406.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5705502.mscz	lc5705502	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/7_Lieder,_Op.48/6_Vergangen_ist_mir_Glück_und_Heil/lc5705502.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/7_Lieder,_Op.48/6_Vergangen_ist_mir_Glück_und_Heil/lc5705502.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/7_Lieder,_Op.48/6_Vergangen_ist_mir_Glück_und_Heil/lc5705502.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	6_Vergangen_ist_mir_Glück_und_Heil	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/7_Lieder,_Op.48/6_Vergangen_ist_mir_Glück_und_Heil	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/7_Lieder,_Op.48/6_Vergangen_ist_mir_Glück_und_Heil/lc5705502.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5705564.mscz	lc5705564	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/7_Lieder,_Op.48/4_Gold_überwiegt_die_Liebe/lc5705564.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/7_Lieder,_Op.48/4_Gold_überwiegt_die_Liebe/lc5705564.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/7_Lieder,_Op.48/4_Gold_überwiegt_die_Liebe/lc5705564.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	4_Gold_überwiegt_die_Liebe	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/7_Lieder,_Op.48/4_Gold_überwiegt_die_Liebe	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Brahms,_Johannes/7_Lieder,_Op.48/4_Gold_überwiegt_die_Liebe/lc5705564.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5712131.mscz	lc5712131	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Les_Heures/1_L’Heure_Rose/lc5712131.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Les_Heures/1_L’Heure_Rose/lc5712131.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Les_Heures/1_L’Heure_Rose/lc5712131.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	1_L’Heure_Rose	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Les_Heures/1_L’Heure_Rose	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Les_Heures/1_L’Heure_Rose/lc5712131.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5712146.mscz	lc5712146	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Les_Heures/2_L’Heure_d’Or/lc5712146.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Les_Heures/2_L’Heure_d’Or/lc5712146.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Les_Heures/2_L’Heure_d’Or/lc5712146.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	2_L’Heure_d’Or	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Les_Heures/2_L’Heure_d’Or	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Les_Heures/2_L’Heure_d’Or/lc5712146.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5712149.mscz	lc5712149	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Les_Heures/3_L’Heure_de_Pourpre/lc5712149.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Les_Heures/3_L’Heure_de_Pourpre/lc5712149.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Les_Heures/3_L’Heure_de_Pourpre/lc5712149.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	3_L’Heure_de_Pourpre	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Les_Heures/3_L’Heure_de_Pourpre	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Les_Heures/3_L’Heure_de_Pourpre/lc5712149.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5834392.mscz	lc5834392	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/1_À_toi/lc5834392.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/1_À_toi/lc5834392.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/1_À_toi/lc5834392.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	1_À_toi	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/1_À_toi	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/1_À_toi/lc5834392.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5837811.mscz	lc5837811	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/2_Éternel_amour/lc5837811.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/2_Éternel_amour/lc5837811.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/2_Éternel_amour/lc5837811.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	2_Éternel_amour	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/2_Éternel_amour	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/2_Éternel_amour/lc5837811.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5840072.mscz	lc5840072	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/3_Les_petits_oiseaux/lc5840072.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/3_Les_petits_oiseaux/lc5840072.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/3_Les_petits_oiseaux/lc5840072.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	3_Les_petits_oiseaux	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/3_Les_petits_oiseaux	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/3_Les_petits_oiseaux/lc5840072.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5840228.mscz	lc5840228	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/4_Le_bonheur_s’effeuille_et_passe/lc5840228.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/4_Le_bonheur_s’effeuille_et_passe/lc5840228.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/4_Le_bonheur_s’effeuille_et_passe/lc5840228.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	4_Le_bonheur_s’effeuille_et_passe	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/4_Le_bonheur_s’effeuille_et_passe	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/4_Le_bonheur_s’effeuille_et_passe/lc5840228.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5840434.mscz	lc5840434	mscz							72d3f9e9	72d3f9e9	72d3f9e9	True	https://github.com/MarkGotham/When-in-Rome/blob/72d3f9e9/Corpus/OpenScore-LiederCorpus/Mayer,_Emilie/3_Lieder,_Op.7/2_O_lass_mich_dein_gedenken/lc5840434.mscz	https://github.com/MarkGotham/When-in-Rome/blob/72d3f9e9/Corpus/OpenScore-LiederCorpus/Mayer,_Emilie/3_Lieder,_Op.7/2_O_lass_mich_dein_gedenken/lc5840434.mscz	https://github.com/MarkGotham/When-in-Rome/blob/72d3f9e9/Corpus/OpenScore-LiederCorpus/Mayer,_Emilie/3_Lieder,_Op.7/2_O_lass_mich_dein_gedenken/lc5840434.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	2_O_lass_mich_dein_gedenken	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Mayer,_Emilie/3_Lieder,_Op.7/2_O_lass_mich_dein_gedenken	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Mayer,_Emilie/3_Lieder,_Op.7/2_O_lass_mich_dein_gedenken/lc5840434.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5840527.mscz	lc5840527	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Mayer,_Emilie/3_Lieder,_Op.7/1_Du_bist_wie_eine_Blume/lc5840527.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Mayer,_Emilie/3_Lieder,_Op.7/1_Du_bist_wie_eine_Blume/lc5840527.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Mayer,_Emilie/3_Lieder,_Op.7/1_Du_bist_wie_eine_Blume/lc5840527.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	1_Du_bist_wie_eine_Blume	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Mayer,_Emilie/3_Lieder,_Op.7/1_Du_bist_wie_eine_Blume	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Mayer,_Emilie/3_Lieder,_Op.7/1_Du_bist_wie_eine_Blume/lc5840527.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5841419.mscz	lc5841419	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Mayer,_Emilie/3_Lieder,_Op.7/3_Wenn_der_Abendstern_die_Rosen/lc5841419.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Mayer,_Emilie/3_Lieder,_Op.7/3_Wenn_der_Abendstern_die_Rosen/lc5841419.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Mayer,_Emilie/3_Lieder,_Op.7/3_Wenn_der_Abendstern_die_Rosen/lc5841419.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	3_Wenn_der_Abendstern_die_Rosen	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Mayer,_Emilie/3_Lieder,_Op.7/3_Wenn_der_Abendstern_die_Rosen	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Mayer,_Emilie/3_Lieder,_Op.7/3_Wenn_der_Abendstern_die_Rosen/lc5841419.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5842033.mscz	lc5842033	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/01_An_das_Klavier/lc5842033.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/01_An_das_Klavier/lc5842033.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/01_An_das_Klavier/lc5842033.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	01_An_das_Klavier	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/01_An_das_Klavier	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/01_An_das_Klavier/lc5842033.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5842142.mscz	lc5842142	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/02_Sophia_an_Siegwart/lc5842142.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/02_Sophia_an_Siegwart/lc5842142.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/02_Sophia_an_Siegwart/lc5842142.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	02_Sophia_an_Siegwart	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/02_Sophia_an_Siegwart	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/02_Sophia_an_Siegwart/lc5842142.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5900749.mscz	lc5900749	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/03_Aus_dem_Siegwart_(Wohl_und_immer_wohl_dem_Mann)/lc5900749.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/03_Aus_dem_Siegwart_(Wohl_und_immer_wohl_dem_Mann)/lc5900749.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/03_Aus_dem_Siegwart_(Wohl_und_immer_wohl_dem_Mann)/lc5900749.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	03_Aus_dem_Siegwart_(Wohl_und_immer_wohl_dem_Mann)	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/03_Aus_dem_Siegwart_(Wohl_und_immer_wohl_dem_Mann)	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/03_Aus_dem_Siegwart_(Wohl_und_immer_wohl_dem_Mann)/lc5900749.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5903060.mscz	lc5903060	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/1_L’aubépine_de_Saint_Patrick/lc5903060.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/1_L’aubépine_de_Saint_Patrick/lc5903060.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/1_L’aubépine_de_Saint_Patrick/lc5903060.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	1_L’aubépine_de_Saint_Patrick	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/1_L’aubépine_de_Saint_Patrick	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/1_L’aubépine_de_Saint_Patrick/lc5903060.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5904752.mscz	lc5904752	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/2_Les_lys_bleus/lc5904752.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/2_Les_lys_bleus/lc5904752.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/2_Les_lys_bleus/lc5904752.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	2_Les_lys_bleus	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/2_Les_lys_bleus	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/2_Les_lys_bleus/lc5904752.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5904897.mscz	lc5904897	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/3_Le_chemin_du_ciel/lc5904897.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/3_Le_chemin_du_ciel/lc5904897.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/3_Le_chemin_du_ciel/lc5904897.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	3_Le_chemin_du_ciel	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/3_Le_chemin_du_ciel	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/3_Le_chemin_du_ciel/lc5904897.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5905678.mscz	lc5905678	mscz							52e9ec7f	52e9ec7f	52e9ec7f	True	https://github.com/MarkGotham/When-in-Rome/blob/52e9ec7f/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/5_La_légende_de_Saint_Amour/lc5905678.mscz	https://github.com/MarkGotham/When-in-Rome/blob/52e9ec7f/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/5_La_légende_de_Saint_Amour/lc5905678.mscz	https://github.com/MarkGotham/When-in-Rome/blob/52e9ec7f/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/5_La_légende_de_Saint_Amour/lc5905678.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	5_La_légende_de_Saint_Amour	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/5_La_légende_de_Saint_Amour	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/5_La_légende_de_Saint_Amour/lc5905678.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5905808.mscz	lc5905808	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/6_Les_moutons_des_anges/lc5905808.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/6_Les_moutons_des_anges/lc5905808.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/6_Les_moutons_des_anges/lc5905808.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	6_Les_moutons_des_anges	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/6_Les_moutons_des_anges	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Holmès,_Augusta_Mary_Anne/Contes_divins/6_Les_moutons_des_anges/lc5905808.mscz
When-in-Rome	OpenScore-LiederCorpus	lc5907276.mscz	lc5907276	mscz							5c1c129e	5c1c129e	5c1c129e	True	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/04_Das_Gärtnerliedchen_aus_dem_Siegwart_(Es_war_einmal_ein_Gärtner)/lc5907276.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/04_Das_Gärtnerliedchen_aus_dem_Siegwart_(Es_war_einmal_ein_Gärtner)/lc5907276.mscz	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/04_Das_Gärtnerliedchen_aus_dem_Siegwart_(Es_war_einmal_ein_Gärtner)/lc5907276.mscz	When-in-Rome	f45b37c8	f45b37c8	59dd9c88	04_Das_Gärtnerliedchen_aus_dem_Siegwart_(Es_war_einmal_ein_Gärtner)	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/04_Das_Gärtnerliedchen_aus_dem_Siegwart_(Es_war_einmal_ein_Gärtner)	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Paradis,_Maria_Theresia_von/12_Lieder,_1786/04_Das_Gärtnerliedchen_aus_dem_Siegwart_(Es_war_einmal_ein_Gärtner)/lc5907276.mscz
